lift to drag ratio,velocity,apoapsis,delta_v,exit_velocity,g_load_max,heat_flux_max,convective_heat_max,radiative_heat_max
1.5,15200.0,500000.0870681285,128.99828840646842,3529.3397851538716,10.686345424784232,348.1929091677825,134.15780446331888,214.32357861297015
1.6,15200.0,500000.03324244975,127.38957352334319,3531.4134415189906,11.344562111145956,352.44508085815835,134.74302337117498,217.703677531486
1.7000000000000002,15200.0,500000.3820188756,128.3653896812316,3530.3875503563036,11.828749843265228,353.57722257215516,135.3299913858734,218.6595331319631
1.8,15200.0,499999.8908682304,128.71749382025382,3529.8852990206083,12.37657362449425,354.6322636286363,135.3846608002028,219.51317737841782
1.9000000000000001,15200.0,499999.9857113791,126.6965349998527,3532.043998425297,12.689635532008797,346.576107932803,133.77579710291593,213.01243017388836
2.0,15200.0,499999.7331886534,127.73039944715902,3530.812155464799,13.415538201395304,354.2542153286496,135.2983609959685,219.16953592080867
0.9,15400.0,469765.4200360756,127.47128388627334,3518.0187529834166,8.182650221404495,369.8859606277423,139.4269325187317,230.90450029847258
1.0,15400.0,500000.07667058613,131.81996420489304,3526.8444008372917,8.627348133574772,370.46084288848357,139.5539876097429,231.38658778475053
1.1,15400.0,499999.96757737827,134.65428203071633,3524.4883170487865,9.0838746245529,371.6131868886856,139.79690423839517,232.32207554860597
1.2000000000000002,15400.0,499999.829501625,131.31829952907947,3527.55899986594,9.550945199042488,371.80084671478613,139.73338821813076,232.4471495805039
1.3,15400.0,500000.0766901427,130.95916329009742,3527.546307572222,10.018537619656021,371.91480751246274,139.77713006528396,232.5754596497065
1.4000000000000001,15400.0,499999.9450493563,128.20382376466932,3530.7029085294253,10.573080518932853,375.4070048252836,140.44685550770703,235.3814510265486
