gamma_initial,mass,velocity_initial,lift_multiplier,drag_multiplier,density_multiplier,success,failure,max_total_heat_flux,max_rad_heat_flux,max_conv_heat_flux,max_g_load,apoapsis_altitude,periapsis_altitude,delta_v,velocity_exit
-10.487531776946796,10045.35543451632,15833.895402178063,0.8606418798138403,1.1921284963482597,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A8E7AF0>,False,STEP1_NO_BANK,,,,,,,,
-10.072905415316331,10012.658917505158,16339.080898587781,0.9074717442247868,0.8872232441244972,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A8E7A10>,False,STEP1_NO_BANK,,,,,,,,
-10.80433562700405,10011.766572762517,15897.528860163146,0.9374668233806182,1.099031176961893,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A8E7B60>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.068702693306717,9961.994670863249,15898.427069085896,1.0754577146225028,0.959652323863623,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A8E7BD0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.456348010992565,9959.741187116402,16245.944197093208,1.1199094678833394,1.2459417671326876,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A8E7D90>,True,SUCCESS,344.93950565074755,207.63696677590934,138.40483084443267,9.781527914787867,483422.98734436894,59710.378200357765,147.71171995872828,3506.1043156774795
-10.351218492425186,9956.971124461363,16173.537854980808,0.9585597260318214,0.9435729098108551,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A8E7C40>,False,STEP1_NO_BANK,,,,,,,,
-10.414681333288089,10037.14133949266,15554.93114681662,1.025586264959174,0.8810989592457122,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A8E7E00>,False,STEP1_NO_BANK,,,,,,,,
-10.932146670437847,9955.976763442637,15967.524019685981,1.0565149712046817,0.9725596662483774,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A9381A0>,True,SUCCESS,,,,10.23415439070934,471881.38275907433,59955.50593607171,141.11703291698177,3506.6673814606133
-10.982780567106172,9998.120948243068,15758.354078904767,1.1264714083363883,0.8244562865964922,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A8E7F50>,True,SUCCESS,568.7381605323247,392.6442118523596,177.015367187348,10.957015768805597,458294.78774110856,59837.63931264274,147.53614079600584,3495.2310641566155
-11.076868686532473,10063.463366390119,16105.852841369924,1.0046965160020735,0.9334114287743087,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938210>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.201463235694089,10057.317764523163,15837.575320681814,1.1692953645988293,1.0139851858918283,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A9383D0>,True,SUCCESS,,,,13.492804751636463,450092.1023360387,59985.01534760271,155.7763433158816,3484.1495038434523
-10.891445542909882,9946.367705018252,15955.775062087825,0.9646001354729333,0.984353151738381,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A9382F0>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.566882922827372,10007.311024260469,16192.052483471136,1.0443212365211296,0.9816275766605083,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938520>,False,STEP1_NO_BANK,,,,,,,,
-10.411399043439848,10009.604070884514,16042.257147432943,0.886976937837632,1.0373932973180942,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938590>,False,STEP1_NO_BANK,,,,,,,,
-11.312137953394044,10016.575462296545,16153.766093316317,0.7405569035575039,0.8343259808664591,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A9386E0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.916060139596269,10104.361727158677,16043.665789483437,0.9020155483252577,1.039151544645326,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938830>,True,SUCCESS,512.361646288325,341.3055644263493,171.56682813819066,10.615675262359431,483769.34328173706,59571.43464468342,123.98727563953025,3527.5028469806425
-10.510481240116167,10014.34463617798,15697.263022045645,0.7860362840038049,1.0383473074944733,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938750>,False,STEP1_NO_BANK,,,,,,,,
-10.991801391732432,9952.300554516345,15729.723882164359,0.9259725394698383,1.150671907617769,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938910>,False,STEP3_NO_VALID_BANK,,,,,,,,
-10.058253811630172,9996.75488131143,15946.742102838267,0.7803983235116373,0.8389677489727249,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A9389F0>,False,STEP1_NO_BANK,,,,,,,,
-10.74343236212164,9981.236385184384,15907.495660958168,0.9158563684055963,0.9501222968790545,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938B40>,True,SUCCESS,,,,8.729177925686383,500000.07483597577,59510.226853260574,129.76410540210827,3528.780959704313
-11.07506232168779,9944.348456355572,15850.907215627409,0.9006409103227242,1.0450059796836886,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938C20>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.843038153682961,9919.558888370857,15952.906899878262,1.0038411691545275,1.0345969338886782,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938D70>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.884129563452097,10062.038145809605,16131.303409468153,0.9422147566442304,1.0741724277713942,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938A60>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.729189002740988,9969.342994554183,16061.832976132251,1.069027831336738,0.9719441197972256,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938EC0>,True,SUCCESS,,,,10.38669968263699,461123.8833791719,59650.0328836879,145.33073499748934,3498.0385719552146
-10.816968448969904,9987.348457909296,15880.467107255952,1.0302120810175677,0.9747321436293319,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A93B7E0>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.966412476361123,10004.291671588648,16000.876704739505,1.0192344836092837,1.0083531232784426,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A938D00>,True,SUCCESS,526.5079256704295,352.92206072122633,173.58586494920317,11.199417878854804,499999.4654903839,59757.1336195355,130.6341807874851,3528.3154760940615
-10.467094569157467,9980.136593301188,15988.997581493579,1.0130359089709453,1.2007360307294908,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A93B9A0>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-9.76522209342933,10005.418699074158,16147.586085332357,1.0569134990069236,1.012147773733024,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A93BA10>,False,STEP1_NO_BANK,,,,,,,,
-10.77919712401808,10057.803752478992,16034.428687563302,1.224842980816037,0.8786600334473295,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A93BB60>,True,SUCCESS,445.6217217624652,286.76591537868023,159.56216206124097,9.139786697956072,500000.3853661294,59501.687583501,125.09992389476929,3532.89608872271
-10.856835573204531,10029.09384304643,15908.644430077455,1.065532421715186,1.1079671063916765,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A93BCB0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.626306841518222,9998.39516513558,16305.62766173328,0.9463826233219075,0.910915358197607,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A93BD20>,False,STEP1_NO_BANK,,,,,,,,
-11.231277946718345,9957.686208234869,15968.657181032133,0.9096678219014617,0.9472619321240733,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A93BD90>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.190435690025868,10007.248647842234,16010.737821915143,0.9508091468780653,1.0835474049908287,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A93BF50>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.917210543401193,10015.456545375633,15796.163196224144,0.9798745085931369,1.024473969226823,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2A93B8C0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.143189088560995,9987.014664283,16198.373626171637,0.9317268863490745,0.9054014203006662,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28050>,False,STEP1_NO_BANK,,,,,,,,
-10.017370461557208,10018.952872167047,15846.798308751882,1.0737786143448724,0.9452521220444909,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28130>,False,STEP1_NO_BANK,,,,,,,,
-11.128478610081281,9972.49434723827,15576.934013149652,1.0607387779434994,0.9826112090963152,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28280>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.193052458347873,9968.575630386938,15904.403805925169,1.1187906771897151,1.2274531589399864,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28440>,True,SUCCESS,471.6747319993475,308.68924047913345,162.98549152021408,12.78960091030176,483680.57548527647,59993.57534048716,142.83023663393942,3510.6366025828065
-10.603489126304456,10053.78610110478,16156.85660953795,0.9172001397533899,0.9409754134155619,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28360>,True,SUCCESS,452.64349512742393,294.05353949967474,160.25573339578762,8.764493242530138,459264.93033664266,59720.791021626195,128.7982103733857,3512.7974762248855
-11.293554486561215,10048.133592047328,15881.831992455249,0.8308395377663633,0.9178642532714093,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28520>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.963743353898058,10000.042248961088,15643.002243527833,0.9286431213066002,0.9781766751516735,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28670>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.119219390725107,10064.299336247142,15908.38411899137,0.9053221928182122,1.0748426650376068,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28590>,False,STEP1_NO_BANK,,,,,,,,
-10.785577648567239,9969.158308853304,15966.952971305198,0.8902417510530121,1.153271044126205,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB287C0>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-11.224148647264304,9962.05393641288,15749.235996358691,0.8050516403713386,1.1541234067963262,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB288A0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.968554256818429,10001.517943111145,15976.488578854995,0.9081943455168052,0.8448117961519664,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB289F0>,True,SUCCESS,587.9891984117992,404.63639294971694,183.3528054620823,9.908790530050023,477134.3171674861,59947.89854567094,127.77135572396537,3521.3839815777405
-10.79428429220942,10006.418554928545,16131.763311455372,1.1246934474946584,1.049734461050234,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28910>,True,SUCCESS,509.45194646500124,340.3484407322829,170.42921170520802,12.05423195964028,500000.16305691114,59644.94000152054,140.27390199960792,3519.09137830195
-10.685358560721106,9939.256975242752,16155.335139563176,0.9276243975794582,0.9600691979538728,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28AD0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.73625595915725,9968.319160684405,15964.501834823726,1.1618885392758083,1.2668099470508312,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28C20>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.627273920777736,9997.474355021579,16271.3208731971,0.7790276515628536,1.0052424040281709,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28C90>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.687612008928873,9994.585174194735,16187.055168497063,1.0316819889451652,1.202213872273133,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28BB0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.948724750509513,9986.41058594663,15827.719845371992,1.0478752019943685,0.9175720756061838,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28EC0>,False,STEP1_NO_BANK,,,,,,,,
-11.530720326605561,9998.52671127189,15695.706771799256,1.0003434259441615,0.9251803141317295,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28F30>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.330672839205874,10012.230398477483,15903.239914335607,1.082065389026456,1.03917767271337,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29080>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.557760782101866,10009.703854016268,16408.433790734092,1.0174420537492106,0.9007692741869547,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29160>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.080852728544496,10054.25257043187,15952.401963619608,1.2015749903467348,0.8398484713312035,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB28DE0>,False,STEP1_NO_BANK,,,,,,,,
-10.289950173839845,9998.227594229802,16155.852346184109,0.8467723830206471,1.1694956862987107,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB292B0>,False,STEP1_NO_BANK,,,,,,,,
-10.87843850014171,9911.026641195967,15855.186514745468,1.2108793037200716,0.9027117068608831,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29400>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.610036575220438,10018.110367226494,15852.725478800026,0.6955391054803838,1.0967711195369976,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29470>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.875374149547323,10044.00676653161,15865.374765081797,1.0481716872253315,0.8189453176488268,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB295C0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.958729943376454,9969.944807625014,16471.571725101654,0.8380876193755036,0.968403640097473,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB294E0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.568864525365607,9992.951795814897,16154.89264613354,0.984662164148645,1.0869423164007759,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB296A0>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-11.272978742375054,10014.923633358674,15695.969500050958,1.124466095498086,1.1436544585012636,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29860>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.678217794608411,9947.61430954906,15874.687540229235,0.9778032654373318,0.831980252822528,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB299B0>,True,SUCCESS,535.0618422135393,364.2652983012306,171.8501381065348,9.863724521557087,468367.285511903,59688.83926531511,130.69592294633094,3514.6489061852153
-11.089612331271669,10025.650630143931,16313.106300265887,1.0249900868350104,1.044990502345899,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29780>,True,SUCCESS,,,,10.085778032333716,500000.10335479095,59930.89377872968,126.57007757839165,3531.899954215644
-11.271769896290586,9983.154134478615,16049.307684999578,0.9094688546058743,1.206009260596117,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29B70>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.990550485950353,9965.13425269133,15883.13093490715,0.9134534112459136,1.000123651322432,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29C50>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.306961600981092,10055.469753127703,16040.837137530509,1.0298914956112397,0.9473250012090749,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29B00>,False,STEP1_NO_BANK,,,,,,,,
-10.604620073713415,10043.798086102594,16047.465257471156,1.1290483783856882,0.9726823699750832,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29D30>,True,SUCCESS,494.3961948076456,329.85472164730635,165.84888515412356,11.398974106624454,490243.37830203417,59851.019373929725,145.4400929202743,3510.6059590250816
-10.781476320765398,9997.812775513881,16022.808884830834,0.9317125708965537,0.9597604817637881,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29E80>,False,STEP1_NO_BANK,,,,,,,,
-10.756303001807298,10053.562344490823,15791.94718535287,0.9699883392137103,1.066254844894991,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29FD0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.937270170573472,10017.038766216614,15794.62370552579,0.9162984159182197,0.9709139120703492,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A040>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.32671298774798,10050.686915404689,16028.793139770925,1.0930559931272321,1.0362385468917275,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB29BE0>,False,STEP1_NO_BANK,,,,,,,,
-10.022774311647424,10006.724336850011,15608.951720918389,1.0382617001907488,0.8518919190296851,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A200>,False,STEP1_NO_BANK,,,,,,,,
-10.846002858464317,9967.658026375937,16189.429729734014,1.0595778583618518,0.9649009425099189,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A2E0>,True,SUCCESS,531.6915716054317,356.9649674459875,175.10118180997853,10.99729213274979,496149.34954547556,59655.87979421471,139.89758839684464,3518.4442082593046
-10.653594740753006,9940.863333070984,16271.969685406413,1.1150713221125506,0.7404730781717241,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A4A0>,False,STEP1_NO_BANK,,,,,,,,
-10.559419862885466,9986.09601956384,16073.58632819174,0.911811226869344,0.9590552028293103,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A350>,False,STEP1_NO_BANK,,,,,,,,
-10.643797688044838,10017.4257839527,15837.498785230657,0.8310450296683705,0.9435195366894834,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A580>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.908452164771994,10036.588720356,15953.886605940479,0.9636730023022488,1.1285231745773083,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A740>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.61590259298244,9978.365308747458,15868.945713307108,0.908015308121132,1.1011055078384062,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A660>,False,STEP3_NO_VALID_BANK,,,,,,,,
-10.468838528001166,10005.307288455046,16251.433880074504,0.7150006145831365,0.989048432618732,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A7B0>,False,STEP1_NO_BANK,,,,,,,,
-10.290452336014019,10022.360548498431,16182.44538460239,0.9659544236818467,0.9107060312345479,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A900>,False,STEP1_NO_BANK,,,,,,,,
-10.830264844082022,10014.230337039193,16098.91411117056,0.9083857892661269,1.026673852701393,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2A9E0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.366682479815134,9975.567145495286,15771.481286469452,0.8523984069850371,1.0141805017095085,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2ABA0>,False,STEP1_NO_BANK,,,,,,,,
-10.967272872707381,10048.308285175559,16063.011747005981,1.0082186338307983,1.097937184711016,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2AB30>,True,SUCCESS,,,,10.066935434177966,500000.46915779385,59754.15847833108,123.0883935511979,3534.910745196869
-10.618834352414376,9960.269573397964,15941.295233646493,0.8956445151133452,0.9185532131134259,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2AC80>,False,STEP1_NO_BANK,,,,,,,,
-10.885418247444715,10000.559411022126,15848.603046237798,1.121954923406674,0.9048941296328724,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2AD60>,True,SUCCESS,,,,9.064735676578804,500000.0970911651,59597.609557861695,117.21284961282026,3540.3632444475215
-10.447535793838584,10007.156555470088,15943.711395073533,0.873868988287757,0.9101943355418861,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2AF20>,False,STEP1_NO_BANK,,,,,,,,
-11.390176907703788,10040.379840509286,16128.615010063679,1.0448741132678585,1.0321183773976152,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2ADD0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.595130854888163,10005.045381509352,15652.897420393689,0.8043818817714884,1.106301933907992,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B000>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.723382578687984,10018.738928546865,16024.264979358637,1.1942874240939236,0.8607709493203846,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B0E0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.589371208721074,10013.61996028588,16466.998517036795,0.7970436575565093,1.032945307746279,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B1C0>,False,STEP1_NO_BANK,,,,,,,,
-10.945114782261125,9994.450449686883,15667.719920199377,1.025474607619424,1.0752897909912746,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B2A0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.047208079302164,10027.30320183292,16116.418053585854,1.163631828113439,1.145108436711793,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B380>,False,STEP1_NO_BANK,,,,,,,,
-10.449753801782235,9925.49489023291,16127.079062272584,1.1874926378438002,1.0225781185937322,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B3F0>,False,STEP1_NO_BANK,,,,,,,,
-11.267362023884141,9939.641141764027,15900.813979943601,1.1209379216475681,1.035235460884375,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B540>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.894727785620944,9993.719345086321,16434.141577096554,0.942533707261885,1.0951484949112964,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B700>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.393997198982097,10024.149941415288,16139.236447630672,1.0815626839586807,1.0252479004294228,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B690>,False,STEP1_NO_BANK,,,,,,,,
-10.72513950479381,9924.110935344017,15997.160116579947,1.1578793918868215,1.0516066041511596,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B850>,True,SUCCESS,373.28407154751,229.2798722852506,144.7977552805142,8.904853579204119,500000.06427220977,59638.93442703168,119.45277495652408,3538.25142979333
-11.059132615539333,10041.216328584022,15895.001052356616,1.1925108142292116,1.0733230868771324,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B9A0>,True,SUCCESS,415.70405967046344,262.52180705977514,153.43424962954225,10.19775007977621,500000.9690678417,59959.845479672615,134.06996656470164,3525.3172007887106
-10.931378788444777,10000.48126654873,15566.831889266832,0.9873062036729643,0.9351367882336824,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B5B0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.260690516749476,10022.547882804532,15827.336436670836,1.1569682849510539,0.8939490561998306,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2BAF0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.80530693331115,10014.133105701183,15847.349733086889,1.0068297345506674,1.106544897145707,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2B8C0>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.261664679827243,10026.147307316693,15864.082612250959,0.8778307652508556,1.002215032931979,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2BC40>,False,STEP1_NO_BANK,,,,,,,,
-10.719496482951504,10020.961019888327,16262.77310062035,0.7839878395261723,0.8209641213905199,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2BD20>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.19862172390761,10045.914904986792,16236.793206432907,0.8191863963554067,0.9896992153139037,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2BE00>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.52878025501432,10041.174590558741,15773.21772855142,1.0731495630493137,0.8745436844642334,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2BEE0>,False,APOAPSIS_OUT_OF_RANGE,,,,,,,,
-10.87387763034811,10016.093652114772,15883.507435230194,0.9679888464445139,0.9208974524511326,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AB2BF50>,True,SUCCESS,517.2169520681371,347.44413823122136,169.8806291074533,10.098965142642196,464553.9302547536,59619.684018820735,130.95833048810982,3512.85679191463
-11.1925655061444,9979.510350056686,16086.583665074853,1.1031595856600234,0.7912127678435763,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC700C0>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.200698548899647,10025.58514025254,15809.639565882771,0.9812005961416866,1.0989552210924054,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC70280>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-10.379531573403025,10014.138433599188,16068.737429559786,1.1515092089180827,0.9703384581770009,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC70050>,False,STEP1_TOO_MANY_ITERATIONS,,,,,,,,
-10.69430214831951,10019.771940895373,16027.774676521105,0.9904648665727507,0.9416549449788384,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC701A0>,True,SUCCESS,484.4520204648227,320.170751836356,164.94114310049068,9.816571584322833,475833.8672374421,59628.32371882558,133.98191257280314,3514.6170072618424
-10.563666181461583,9924.219128065779,16339.253366190727,1.0495796016034946,1.0521133700756222,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC704B0>,True,SUCCESS,,,,8.298949306182266,500000.02045682585,59749.42941927496,129.3814371495214,3529.0322996065524
-10.568775050611018,9953.228100457209,15983.12488161796,1.0086201283370557,0.9236709296881039,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC70520>,True,SUCCESS,,,,7.703455051150907,500000.0986930679,60020.80993338136,125.9993434472517,3532.225152977092
-10.32079536926138,10020.25896140762,15988.472771261977,0.8781638452874667,1.0707969832936102,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC70600>,False,STEP1_NO_BANK,,,,,,,,
-10.430867035531515,10068.31100284477,15973.292135397762,1.1231765547560935,0.963373842162914,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC707C0>,False,STEP1_NO_BANK,,,,,,,,
-10.740996813793286,9972.069756214983,16272.474328166078,0.9343360635021201,0.8405541048735418,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC70830>,False,STEP2_EXITED_ATMOSPHERE,,,,,,,,
-11.276898730517946,10016.753337724032,16064.059098659269,1.0535088474049652,1.0284864807886593,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC708A0>,True,SUCCESS,,,,12.709248859853878,477552.9255397177,59988.40850754393,138.24110404195972,3511.964308849376
-10.679551102434479,10029.201589837226,16038.841695640633,1.1319800106165738,0.9992046457441401,<scipy.interpolate._cubic.PchipInterpolator object at 0x000001DD2AC709F0>,False,STEP1_NO_BANK,,,,,,,,
