velocity,gamma,success,apoapsis,delta_v,exit_velocity,max_g_load,max_total_heat_flux,max_rad_heat_flux,max_conv_heat_flux
15894.736842105263,-10.717948717948719,True,499999.95177180995,129.19593845697318,3529.427902540491,8.587509050370915,429.5516396029655,275.6005177935727,154.76861344056522
15894.736842105263,-10.666666666666666,True,499999.8772548272,128.07769902343944,3530.608686343033,8.499919494089987,420.4686404731932,268.6204778201004,152.69924029423387
15894.736842105263,-10.615384615384615,True,499999.7169982476,128.06269591580667,3530.637568832645,8.22663072796529,406.14714491949906,257.14693547970154,149.79123517682712
15894.736842105263,-10.564102564102564,True,499999.9044479257,126.94165018998592,3531.283575691924,7.79767195575825,384.747150972266,240.0642752641301,145.82365281865043
15894.736842105263,-10.512820512820513,False,,,,,,,
15894.736842105263,-10.461538461538462,False,,,,,,,
15894.736842105263,-10.41025641025641,False,,,,,,,
15894.736842105263,-10.35897435897436,False,,,,,,,
15894.736842105263,-10.307692307692308,False,,,,,,,
15894.736842105263,-10.256410256410255,False,,,,,,,
15894.736842105263,-10.205128205128204,False,,,,,,,
15894.736842105263,-10.153846153846153,False,,,,,,,
15894.736842105263,-10.102564102564102,False,,,,,,,
15894.736842105263,-10.051282051282051,False,,,,,,,
15894.736842105263,-10.0,False,,,,,,,
16000.0,-12.0,False,,,,,,,
16000.0,-11.948717948717949,False,,,,,,,
16000.0,-11.897435897435898,False,,,,,,,
16000.0,-11.846153846153847,False,,,,,,,
16000.0,-11.794871794871796,False,,,,,,,
16000.0,-11.743589743589745,False,,,,,,,
16000.0,-11.692307692307692,False,,,,,,,
16000.0,-11.64102564102564,False,,,,,,,
16000.0,-11.58974358974359,False,,,,,,,
16000.0,-11.538461538461538,False,,,,,,,
16000.0,-11.487179487179487,False,,,,,,,
16000.0,-11.435897435897436,False,,,,,,,
16000.0,-11.384615384615385,False,,,,,,,
16000.0,-11.333333333333334,False,,,,,,,
16000.0,-11.282051282051283,False,,,,,,,
16000.0,-11.23076923076923,False,,,,,,,
16000.0,-11.179487179487179,False,,,,,,,
16000.0,-11.128205128205128,False,,,,,,,
16000.0,-11.076923076923077,False,,,,,,,
16000.0,-11.025641025641026,False,,,,,,,
16000.0,-10.974358974358974,True,499999.89542976674,126.89159465049943,3531.404793414331,9.108310004636746,477.5314080232869,311.7231912209235,165.80821680236335
16000.0,-10.923076923076923,True,500000.0513903,127.78326431274627,3530.504358337044,9.068314530672723,473.0269785631135,309.00324935865905,165.06618957292486
16000.0,-10.871794871794872,True,500000.06053601234,127.55526710154481,3530.895115780415,8.991162756200271,466.69831843601037,303.3624345276202,163.33588390839012
16000.0,-10.820512820512821,True,499999.9193767854,128.1215646137448,3530.752025513607,8.983328707627317,460.1672102679835,299.00607572546886,161.766699892478
16000.0,-10.76923076923077,True,499999.822340769,127.96151440470021,3530.863376207537,8.822723342721313,449.2366092161543,290.66850874930776,159.54977107255854
16000.0,-10.717948717948719,True,499999.8009867732,127.86987747040621,3530.32908203471,8.72250560401329,443.6439772334586,285.9784095523209,158.25476951973474
16000.0,-10.666666666666666,True,499999.84566327726,126.92486694098807,3531.321615114969,8.540760708870364,427.96616761241205,273.95220583219333,154.96415119663615
16000.0,-10.615384615384615,True,500000.1255645445,127.19190241695242,3531.5060682247663,8.309758098079065,415.524975792656,264.0550650628896,152.35354615092155
16000.0,-10.564102564102564,True,499999.80924551433,129.01528662733972,3529.7862690086927,7.850121727653188,393.1766435726165,246.1308914440441,148.31172172145824
16000.0,-10.512820512820513,False,,,,,,,
16000.0,-10.461538461538462,False,,,,,,,
16000.0,-10.41025641025641,False,,,,,,,
16000.0,-10.35897435897436,False,,,,,,,
16000.0,-10.307692307692308,False,,,,,,,
16000.0,-10.256410256410255,False,,,,,,,
16000.0,-10.205128205128204,False,,,,,,,
16000.0,-10.153846153846153,False,,,,,,,
16000.0,-10.102564102564102,False,,,,,,,
16000.0,-10.051282051282051,False,,,,,,,
16000.0,-10.0,False,,,,,,,
