lift to drag ratio,beta,apoapsis,delta_v,exit_velocity,g_load_max,heat_flux_max,convective_heat_max,radiative_heat_max
1.789473684210526,42.44897959183673,500000.3285885372,124.0337583083633,3534.380563404068,12.829421274970002,436.69703343612576,156.5173599616061,281.0160976992279
1.894736842105263,42.44897959183673,499999.6844525512,125.02092293615442,3533.272800614338,13.536046795829758,449.2980156593426,159.09410881509632,290.3589443522192
2.0,42.44897959183673,499999.9693644486,124.72080306939824,3533.2652398343876,13.956393706673738,442.1459990547345,157.98991263476663,284.6682907143108
0.9473684210526315,42.6530612244898,500000.055850846,129.39188004572543,3529.0473954517947,8.52970983445773,437.9598955733494,157.03154208343085,282.04632990954576
1.0526315789473684,42.6530612244898,499999.94352589065,128.03224457422175,3530.5847726354364,8.951522930518438,435.7028116131801,156.58299949135554,280.18346966542225
1.1578947368421053,42.6530612244898,499999.91792423825,126.68058341196911,3531.6563948890234,9.396545392594403,434.60413448717304,156.43846050871608,279.2773401797869
1.263157894736842,42.6530612244898,500000.2768317885,126.3223279203603,3532.2643228488228,10.05856458484134,441.3002775405773,157.57632466376134,284.84844926389525
1.3684210526315788,42.6530612244898,499999.9023096343,127.34253373323554,3531.112691838738,10.547227487027447,441.06431336000867,157.7544082995159,284.35963840758893
1.4736842105263157,42.6530612244898,500000.30859904416,126.43324484154482,3532.2205297618507,11.092906723784363,439.348913408449,157.18029583643568,283.22632879774295
1.5789473684210527,42.6530612244898,499999.8890217724,125.12103799637862,3533.087088077673,11.604039202118443,442.2570759694207,158.01369212880346,284.93722313540803
1.6842105263157894,42.6530612244898,499999.99368296243,125.22836580863486,3532.881315303118,12.140941978609863,439.7892669391215,157.53068736400988,283.38277737550425
1.789473684210526,42.6530612244898,500000.0606868826,123.91315877584839,3533.9615541733074,12.616489090572133,434.41576958267615,156.2421791835579,279.0865002118069
1.894736842105263,42.6530612244898,500000.37281641795,124.88928235768071,3533.535961339884,13.465171058269437,447.3492564907208,158.8674526732904,289.15829039964547
2.0,42.6530612244898,499999.8232008739,125.18153591234886,3533.067843440398,14.10575671638892,449.8069400880223,159.1945739617481,290.9223448552481
0.9473684210526315,42.857142857142854,496239.3979161016,130.09642687923588,3527.0485847976292,8.494239999997184,438.60602670035826,157.14873522914493,282.52187516363966
1.0526315789473684,42.857142857142854,500000.0546455788,127.04708315284779,3531.684621165673,8.923843873868583,436.86568246935224,156.82868365756875,281.10031669341265
1.1578947368421053,42.857142857142854,499999.68658846663,126.55136518592826,3531.9007349762396,9.373156672949365,435.90075578198025,156.70461130541707,280.3062593306481
1.263157894736842,42.857142857142854,499999.9436528674,126.2043862208975,3532.5216425973936,9.952464241876228,438.98388588379794,157.35991177310999,282.88605781865954
1.3684210526315788,42.857142857142854,500000.1683189058,125.43222320548148,3533.0825142530944,10.55882316878934,443.6008498005266,158.05709297850424,286.6688133799407
1.4736842105263157,42.857142857142854,499999.7998453921,124.81098387901375,3533.5348346202436,10.947570638154106,437.0479796572576,156.96576054503763,281.27829668988085
